Avail,Player,INN,GS,BFP,PC,W,S,K,BBI,HA,HRA,ER,ERA,WHIP,Kd9,BBd9,Rank
FA,Patrick Weigel SP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kevin Jepsen RP | TEX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kyle Ryan RP | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Albert Abreu SP | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Enyel De Los Santos SP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brian Flynn RP | KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tyler Spurlin P | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Josh Smoker RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Clarke Schmidt SP | NYY ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Todd Redmond RP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Seth Simmons RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mitch Keller SP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Joe Colon RP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ian McKinney RP | STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Tracy RP | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Josh Tomlin SP | CLE ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jim Fuller RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Dustin Molleken RP | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Zac Rosscup RP | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
W ( 3/27),Geoff Hartlieb RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ricky Knapp RP | NYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Springer International,Jake Arrieta SP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Anthony Castro P | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Lollis RP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,David Paulino SP | HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tyler Webb RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Cole Ragans SP | TEX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ross Seaton SP | HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Justin Grimm RP | KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nick Masset RP | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Springer International,Zach Britton RP | BAL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,John Gorman RP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Dillon Overton RP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Spencer Turnbull SP | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Sam Freeman RP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Adam Ottavino RP | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Zeke Spruill RP | BOS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jeremy Hefner SP | STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nick Routt RP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Adam Loewen RP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,James Russell RP | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brian Schlitter RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
W ( 3/27),Logan Lombana P | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Drew Anderson RP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,A.J. Griffin SP | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kevin Mahala RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Cackleberry Czars,Jon Lester SP | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Randall Delgado RP | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Pat Venditte RP | LAD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Bobby Parnell RP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Juan Gutierrez RP | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Daniel McGrath P | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jeremy Kehrt SP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Logan Taylor RP | NYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ryan Beckman RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ernesto Frieri RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jorge Marban P | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Bus 3,Craig Kimbrel RP | BOS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
The Midnight Sillies,Brad Hand RP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mitchell White SP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mike Crotta RP | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
The Mullimbimby Goonsacks,Corey Knebel RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Michel Baez SP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
DickCards,Brad Boxberger RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Victor Payano SP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Vin Mazzaro RP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ronald Pena P | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Caleb Dirks RP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brett Kennedy SP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Screaming Prairie Camels,Raisel Iglesias RP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Abel De Los Santos RP | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
W ( 3/28),Tyler Anderson SP | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Foster RP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Miguel Romero RP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tommy Milone SP | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Sean Keselica RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Peter Birdwell P | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Luke Farrell RP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Framber Valdez RP | HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Willy Paredes SP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Colin Rea SP | SD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Aaron Crow RP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Seranthony Dominguez SP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Carson Smith RP | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Carson Sands SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Keaton Steele RP | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jonathan Pettibone SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Adrian Morejon SP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jose Flores RP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Steve Hathaway RP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,A.J. Morris RP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kacy Clemens P | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nick Burdi RP | PIT ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Spencer Adams SP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,James Dykstra RP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jose Torres RP | SD ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Julio Eusebio RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Chris Jensen RP | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Sergio Romo RP | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,John Brebbia RP | STL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Bryan Garcia RP | DET ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mark Leiter RP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mike Mayers RP | STL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Dixon Llorens P | STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Keynan Middleton RP | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nolan Blackwood RP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jason Groome SP | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jake Reed RP | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Christian Binford SP | KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jake Jewell P | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Adam Morgan RP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Juan Benitez SP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Zach Stewart RP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Troy Scribner RP | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nick Additon SP | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Dallas Beeler SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tyler Higgins RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Carlos Pimentel SP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Wil Crowe SP | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Wander Perez RP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Robert Carson RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Michael Zouzalik RP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brian Holmes RP | HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brady Lail SP | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nick Gardewine RP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Adam Warren RP | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Francisco Rodriguez RP | PHI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Andrew Robinson RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Paul Smyth RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jake Junis SP | KC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Cody Carroll RP | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Cody Eppley RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Darin Gillies P | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Felipe Paulino SP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Andury Acevedo RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Braxton Garrett SP | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mike Foltynewicz SP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Yaisel Sierra SP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Steven Brault RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,John Lackey SP | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nick Greenwood RP | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Chase Johnson SP | SF ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Fernando Salas RP | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brandon Lawson P | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
keeper quality boating accidents,Zack Godley SP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ryan Borucki RP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Zion Iron Lions,Zack Greinke SP | ARI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Branden Pinder RP | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Carasiti RP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Cory Rasmus RP | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Franklyn Kilome SP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Erik Johnson SP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,John Church RP | NYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Zion Iron Lions,Pat Neshek RP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Taylor Thompson RP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ryan Arrowood P | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brian Howard RP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jose Ruiz RP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,D.L. Hall SP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Damion Carroll RP | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Enrique Burgos RP | DET ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Arcenio Leon RP | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Flemer RP | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Dylan Floro RP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jordan Harrison P | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nate Griep RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jose Dominguez RP | SF ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tommy Layne RP | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Aaron Bummer RP | CHW ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ben Klimesh RP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ryan Thompson RP | HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jose Rosario RP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Frank Duncan RP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brandon Cunniff RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Oscar De La Cruz SP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tyler Warmoth RP | LAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Edinson Volquez SP | TEX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Juan Jaime RP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Bus 3,Jake Faria SP | TB ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Cam Hill RP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Clayton Mortensen RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Union State Connectors,Aroldis Chapman RP | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tyler Skulina P | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Zac Gallen SP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Victor Mateo SP | ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Cody Palmquist P | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Bush RP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jon Olczak RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jake Smith RP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Yoan Lopez SP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Bobby Korecky RP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tim Stauffer RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tyler Herb SP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Homer Bailey SP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Bus 3,Jake Diekman RP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Blackham RP | NYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Domingo Tapia SP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Randy Rosario RP | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jeremy Guthrie SP | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kevin Shackelford RP | CIN ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Johnny and the Rockers,Justin Verlander SP | HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Gus Schlosser RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Scott Carroll RP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jake Sanchez RP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Carlos Gonzalez P | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jose Valdespina RP | TEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Zach Thornton RP | NYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Grant Holmes SP | OAK ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Konner Wade SP | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Purke RP | NYM ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
W ( 3/27),Scott Kuzminsky RP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Droitwich Murdercocks,Chad Green RP | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Kris Hall P | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Paul Voelker P | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nate Reed P | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Slade Smith P | DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,James Needy P | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Vance Worley RP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Cesar Jimenez RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Zach Jones RP | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Juan De Paula SP | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Clay Holmes SP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jason Garcia RP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Austin Franklin SP | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Joe Thatcher RP | CHC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jerome Williams RP | STL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Alexi Ogando RP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Edwin Fierro RP | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Edgar Olmos RP | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Mason McCullough RP | ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Shawn Armstrong RP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Cameron Varga P | TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ryan Kussmaul RP | CHW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jose Taveras SP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nick Lee RP | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Nathan Eovaldi SP | TB ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jim Miller RP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brett Anderson SP | CHC ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Tomshaw P | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tanner Anderson P | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Felix Doubront SP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Adalberto Mejia SP | MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Scott Barlow SP | KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ranfi Casimiro RP | PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,J.B. Wendelken RP | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Martin Agosta SP | SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,James Teague P | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Keegan Akin SP | BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Pat Light RP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Sammy Solis RP | WAS ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Eduard Santos P | OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Austen Williams SP | WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Tim Adleman SP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Ian Thomas RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Thornton RP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Justin Shafer RP | TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jeff Kinley RP | MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Stephen Tarpley P | NYY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Spencer Herrmann RP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Austin Smith SP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Andy Oliver SP | MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,James Pazos RP | SEA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Jake Paulson RP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Brock Huntzinger RP | COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,A.J. Vanegas RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Preston Claiborne RP | CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Drew Storen RP | CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Gerardo Reyes RP | SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
Screaming Prairie Camels,Luiz Gohara SP | ATL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,John Stilson SP | PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Matt Kent RP | BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Blake Taylor SP | NYM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Elieser Hernandez RP | MIA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Alex Young SP | SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
FA,Shea Spitzbarth RP | LAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9999
