Free Agents Year to Date MLB True Talent Stats
Avail,Player,Eligible,BPA,AB,2B,3B,HR,BB,KO,R,RBI,SB,BA,OBP,SLG,OPS,Rank,
FA,Michael Morse 1B | SF,"1B,CI,U",26,24,1,0,1,1,10,1,3,0,0.208,0.231,0.375,0.6058,780
FA,Travis Jankowski CF | SD ,"CF,LF,RF,U",59,50,1,0,0,7,21,7,0,2,0.160,0.263,0.180,0.4432,785
FA,Gregor Blanco RF | ARI ,"LF,RF,U",16,14,0,0,0,2,1,0,1,1,0.286,0.375,0.286,0.6607,789
FA,Chris Coghlan LF | TOR,"2B,3B,CI,LF,MI,U",56,49,1,0,1,4,15,4,3,0,0.184,0.268,0.265,0.5332,790
FA,Mac Williamson RF | SF ,"RF,U",4,4,0,0,0,0,1,1,1,0,0.500,0.500,0.500,1.0000,793
FA,Danny Santana CF | ATL,"CF,LF,U",36,34,1,0,1,2,11,3,1,1,0.147,0.194,0.265,0.4592,798
FA,Kevin Plawecki C | NYM ,"C,U",19,16,1,0,0,1,3,1,4,0,0.188,0.263,0.250,0.5132,800
FA,Juan Graterol C | LAA,"C,U",19,19,1,0,0,0,1,1,2,0,0.263,0.263,0.316,0.5789,802
FA,C.J. Cron 1B | LAA ,"1B,CI,U",74,67,3,0,0,3,15,4,3,0,0.224,0.274,0.269,0.5426,804
FA,Brian Goodwin RF | WAS,"RF,U",10,9,1,0,0,1,1,0,1,1,0.222,0.300,0.333,0.6333,805
FA,Chris Heisey LF | WAS,"LF,U",46,43,1,0,1,3,13,5,3,0,0.140,0.196,0.233,0.4282,806
FA,Ehire Adrianza SS | MIN,"MI,SS,U",8,7,0,0,0,0,1,1,3,0,0.143,0.125,0.143,0.2679,807
FA,Jesse Winker RF | CIN,"RF,U",2,2,1,0,0,0,1,0,2,0,0.500,0.500,1.000,1.5000,808
FA,Michael Martinez CF | CLE ,"2B,CF,MI,U",14,11,1,0,0,2,5,1,0,0,0.364,0.462,0.455,0.9161,809
FA,Jaff Decker RF | OAK ,"CF,RF,U",62,50,1,1,0,8,17,4,1,1,0.200,0.322,0.260,0.5820,811
FA,Ty Kelly 3B | PHI,"3B,CI,U",11,10,2,0,0,0,2,0,2,0,0.300,0.273,0.500,0.7727,813
FA,Tyler Naquin CF | CLE ,"CF,U",18,17,1,0,0,1,5,3,0,0,0.235,0.278,0.294,0.5719,814
FA,Wilmer Difo 2B | WAS,"2B,MI,SS,U",62,56,2,0,0,5,11,5,3,0,0.196,0.274,0.232,0.5063,815
