,game_pk,batter,pitcher,at_bat_number,pitch_type_leading,pitch_type_in_one_one
26285,744929,663647,605135,5,Sweeper,Cutter
26286,747194,664983,678495,66,Four-seam Fastball,Four-seam Fastball
26287,747194,666971,678495,65,Slider,Slider
26288,747194,624424,657044,62,Sinker,Sinker
26289,747194,672275,657044,60,Sinker,Sinker
26290,747194,572233,643511,59,Slider,Sinker
26291,747194,672515,643511,57,Slider,Sinker
26292,747194,670092,669194,55,Changeup,Changeup
26293,747194,606466,663546,53,Sinker,Sinker
26294,747194,677942,663546,52,Sinker,Knuckle-curve
26295,747194,664983,663546,49,Sinker,Knuckle-curve
26296,747194,624424,669194,45,Four-seam Fastball,Cutter
26297,747194,666971,663546,44,Sinker,Knuckle-curve
26298,747194,656305,669194,41,Four-seam Fastball,Slider
26299,747194,672275,669194,40,Curveball,Cutter
26300,747194,672515,675921,37,Slider,Four-seam Fastball
26301,747194,677942,675921,35,Four-seam Fastball,Slider
26302,747194,573262,669194,33,Four-seam Fastball,Changeup
26303,747194,573262,669194,17,Cutter,Changeup
26304,747194,606466,675921,16,Changeup,Four-seam Fastball
26305,747194,677942,675921,15,Four-seam Fastball,Slider
26306,747194,666971,675921,11,Slider,Slider
26307,747194,671218,669194,9,Four-seam Fastball,Four-seam Fastball
26308,747194,572233,669062,7,Changeup,Four-seam Fastball
26309,747194,592626,669062,6,Four-seam Fastball,Four-seam Fastball
26310,747194,672275,669194,2,Changeup,Cutter
26311,746548,678662,458677,80,Four-seam Fastball,Cutter
26312,746548,605361,683409,77,Changeup,Changeup
26313,746548,668715,683409,74,Slider,Slider
26314,746548,600869,683409,73,Sinker,Changeup
26315,746548,674441,683409,67,Sinker,Changeup
26316,746548,678662,608718,62,Changeup,Four-seam Fastball
26317,746548,663886,642028,59,Four-seam Fastball,Sweeper
26318,746548,696100,671096,57,Four-seam Fastball,Changeup
26319,746548,686668,671096,54,Changeup,Four-seam Fastball
26320,746548,663898,671096,44,Sweeper,Four-seam Fastball
26321,746548,663886,642028,43,Four-seam Fastball,Four-seam Fastball
26322,746548,678662,671096,39,Four-seam Fastball,Sweeper
26323,746548,682829,663372,36,Sinker,Curveball
26324,746548,663886,663372,31,Curveball,Sinker
26325,746548,656248,671096,29,Four-seam Fastball,Sweeper
26326,746548,686668,671096,27,Sweeper,Four-seam Fastball
26327,746548,553869,671096,25,Four-seam Fastball,Changeup
26328,746548,663898,671096,24,Changeup,Changeup
26329,746548,678662,671096,23,Four-seam Fastball,Sweeper
26330,746548,668715,663372,22,Slider,Four-seam Fastball
26331,746548,670770,663372,19,Slider,Changeup
26332,746548,605361,663372,13,Four-seam Fastball,Changeup
26333,746548,607732,671096,9,Four-seam Fastball,Changeup
26334,746548,553869,671096,6,Changeup,Four-seam Fastball
26335,746548,663898,671096,5,Four-seam Fastball,Four-seam Fastball
26336,746548,682829,663372,2,Four-seam Fastball,Changeup
26337,746382,691026,623352,75,Sinker,Sinker
26338,746382,665877,623352,74,Sinker,Slider
26339,746382,572761,606160,65,Four-seam Fastball,Four-seam Fastball
26340,746382,571448,606160,62,Four-seam Fastball,Four-seam Fastball
26341,746382,670541,668941,60,Slider,Sinker
26342,746382,502671,661527,56,Sweeper,Four-seam Fastball
26343,746382,676475,661527,55,Changeup,Sweeper
26344,746382,691026,661527,54,Sinker,Sweeper
26345,746382,665161,502043,51,Sweeper,Sweeper
26346,746382,514888,502043,43,Sweeper,Sinker
26347,746382,676801,502043,42,Sweeper,Four-seam Fastball
26348,746382,680977,434378,40,Changeup,Changeup
26349,746382,502671,434378,37,Four-seam Fastball,Four-seam Fastball
26350,746382,665161,502043,35,Cutter,Sweeper
26351,746382,691026,434378,32,Four-seam Fastball,Four-seam Fastball
26352,746382,672279,434378,31,Curveball,Slider
26353,746382,572761,434378,30,Four-seam Fastball,Four-seam Fastball
26354,746382,514888,502043,25,Changeup,Cutter
26355,746382,676801,502043,24,Cutter,Cutter
26356,746382,571448,434378,22,Curveball,Four-seam Fastball
26357,746382,502671,434378,20,Slider,Slider
26358,746382,691026,434378,18,Slider,Four-seam Fastball
26359,746382,673237,502043,17,Cutter,Sinker
26360,746382,572138,502043,16,Cutter,Curveball
26361,746382,572761,434378,13,Curveball,Curveball
26362,746382,671056,434378,12,Four-seam Fastball,Curveball
26363,746382,608324,502043,9,Cutter,Sinker
26364,746382,670541,502043,8,Four-seam Fastball,Cutter
26365,746382,669357,434378,4,Four-seam Fastball,Four-seam Fastball
26366,746382,691026,434378,1,Four-seam Fastball,Four-seam Fastball
26367,746224,701538,608032,62,Changeup,Four-seam Fastball
26368,746224,666176,670970,57,Four-seam Fastball,Slider
26369,746224,595777,519326,52,Changeup,Four-seam Fastball
26370,746224,607680,670970,51,Slider,Sinker
26371,746224,681351,670970,50,Sinker,Slider
26372,746224,621493,663362,48,Sinker,Cutter
26373,746224,640492,542881,46,Four-seam Fastball,Four-seam Fastball
26374,746224,456781,542881,39,Changeup,Changeup
26375,746224,592518,542881,38,Four-seam Fastball,Changeup
26376,746224,595777,542881,36,Four-seam Fastball,Changeup
26377,746224,687263,663362,34,Sweeper,Sinker
26378,746224,640492,542881,31,Four-seam Fastball,Changeup
26379,746224,701538,542881,30,Cutter,Sinker
26380,746224,673490,542881,29,Four-seam Fastball,Four-seam Fastball
26381,746224,681351,663362,28,Four-seam Fastball,Sinker
26382,746224,641432,663362,27,Four-seam Fastball,Sweeper
26383,746224,621493,663362,26,Knuckle-ball,Sweeper
26384,746224,650859,663362,25,Knuckle-ball,Knuckle-ball
26385,746224,456781,542881,22,Four-seam Fastball,Changeup
26386,746224,687263,663362,19,Four-seam Fastball,Knuckle-ball
26387,746224,543309,542881,15,Changeup,Changeup
26388,746224,640492,542881,14,Four-seam Fastball,Four-seam Fastball
26389,746224,630105,542881,8,Four-seam Fastball,Cutter
26390,746224,621493,663362,7,Sweeper,Knuckle-ball
26391,746224,650859,663362,6,Knuckle-ball,Four-seam Fastball
26392,746224,456781,542881,4,Changeup,Four-seam Fastball
26393,746224,592518,542881,3,Changeup,Four-seam Fastball
26394,746224,665487,542881,2,Changeup,Four-seam Fastball
26395,745569,642715,621237,63,Sinker,Cutter
26396,745569,547180,571948,60,Sinker,Sinker
26397,745569,592663,571948,59,Sinker,Sinker
26398,745569,656941,571948,58,Sweeper,Sweeper
26399,745569,668930,656546,56,Four-seam Fastball,Slider
26400,745569,687401,554430,50,Four-seam Fastball,Splitter
26401,745569,656555,554430,48,Sinker,Sinker
26402,745569,686217,554430,47,Cutter,Splitter
26403,745569,681082,669060,44,Changeup,Sinker
26404,745569,668930,554430,40,Curveball,Four-seam Fastball
26405,745569,592663,669060,38,Sinker,Cutter
26406,745569,663368,554430,36,Splitter,Four-seam Fastball
26407,745569,656555,554430,33,Four-seam Fastball,Sweeper
26408,745569,679032,669060,32,Sinker,Four-seam Fastball
26409,745569,624641,669060,31,Sinker,Curveball
26410,745569,642715,554430,27,Four-seam Fastball,Splitter
26411,745569,681082,669060,25,Cutter,Four-seam Fastball
26412,745569,547180,669060,23,Sinker,Cutter
26413,745569,592663,669060,22,Curveball,Cutter
26414,745569,661388,554430,21,Sinker,Four-seam Fastball
26415,745569,668930,554430,20,Four-seam Fastball,Curveball
26416,745569,624641,669060,14,Sinker,Cutter
26417,745569,621311,669060,13,Sinker,Changeup
26418,745569,656555,554430,9,Four-seam Fastball,Sinker
26419,745569,642715,554430,7,Four-seam Fastball,Sinker
26420,745569,668930,554430,1,Four-seam Fastball,Curveball
26421,745009,677649,689225,66,Four-seam Fastball,Four-seam Fastball
26422,745009,641680,689225,60,Slider,Slider
26423,745009,668670,600917,56,Four-seam Fastball,Cutter
26424,745009,543760,689225,52,Sinker,Changeup
26425,745009,570482,600917,48,Slider,Four-seam Fastball
26426,745009,694671,669373,45,Four-seam Fastball,Sinker
26427,745009,641680,669373,44,Four-seam Fastball,Slider
26428,745009,543257,669373,38,Four-seam Fastball,Four-seam Fastball
26429,745009,608369,669373,37,Sinker,Sinker
26430,745009,543760,669373,36,Four-seam Fastball,Sinker
26431,745009,669234,543135,31,Splitter,Curveball
26432,745009,641680,669373,28,Sinker,Four-seam Fastball
26433,745009,570482,543135,25,Four-seam Fastball,Curveball
26434,745009,668670,543135,17,Splitter,Cutter
26435,745009,668731,543135,15,Splitter,Splitter
26436,745009,641680,669373,11,Slider,Knuckle-curve
26437,745009,570482,543135,8,Four-seam Fastball,Splitter
26438,745009,666969,669373,7,Changeup,Four-seam Fastball
26439,745009,608369,669373,5,Sinker,Sinker
26440,745009,682985,543135,2,Splitter,Splitter
26441,744930,643396,669211,74,Slider,Four-seam Fastball
26442,744930,668939,621114,69,Four-seam Fastball,Four-seam Fastball
26443,744930,596129,666974,65,Sinker,Changeup
26444,744930,662139,680570,55,Four-seam Fastball,Sinker
26445,744930,668939,663893,52,Sinker,Sinker
26446,744930,681393,592332,50,Four-seam Fastball,Splitter
26447,744930,681297,592332,45,Four-seam Fastball,Splitter
26448,744930,595281,680570,40,Four-seam Fastball,Four-seam Fastball
26449,744930,668939,592332,36,Four-seam Fastball,Four-seam Fastball
26450,744930,666182,680570,32,Slider,Four-seam Fastball
26451,744930,669720,592332,28,Four-seam Fastball,Slider
26452,744930,623993,592332,25,Splitter,Four-seam Fastball
26453,744930,595281,680570,21,Four-seam Fastball,Changeup
26454,744930,663624,592332,20,Slider,Slider
26455,744930,543807,680570,15,Four-seam Fastball,Slider
26456,744930,669720,592332,11,Four-seam Fastball,Four-seam Fastball
26457,744930,681297,592332,10,Four-seam Fastball,Four-seam Fastball
26458,744930,676059,592332,9,Slider,Splitter
26459,744930,656811,592332,7,Four-seam Fastball,Four-seam Fastball
26460,744930,665489,680570,6,Slider,Four-seam Fastball
26461,744930,676914,680570,4,Curveball,Slider
26462,744930,668939,592332,2,Splitter,Four-seam Fastball
26463,744854,545121,493603,88,Cutter,Changeup
26464,744854,671277,493603,84,Changeup,Sweeper
26465,744854,578428,663432,83,Four-seam Fastball,Four-seam Fastball
26466,744854,664056,663432,82,Slider,Four-seam Fastball
26467,744854,668901,663432,81,Four-seam Fastball,Four-seam Fastball
26468,744854,516782,663432,80,Four-seam Fastball,Slider
26469,744854,592696,622098,79,Cutter,Cutter
26470,744854,686452,605288,77,Sinker,Sinker
26471,744854,545121,605288,75,Changeup,Changeup
26472,744854,607043,607179,73,Slider,Four-seam Fastball
26473,744854,608385,605288,70,Four-seam Fastball,Four-seam Fastball
26474,744854,620443,607179,67,Four-seam Fastball,Four-seam Fastball
26475,744854,664056,607179,65,Four-seam Fastball,Slider
26476,744854,592696,605288,63,Changeup,Changeup
26477,744854,668901,606930,59,Cutter,Cutter
26478,744854,516782,606930,58,Cutter,Four-seam Fastball
26479,744854,624413,606930,55,Four-seam Fastball,Cutter
26480,744854,657041,656731,48,Four-seam Fastball,Four-seam Fastball
26481,744854,578428,571670,45,Sinker,Changeup
26482,744854,607043,669022,40,Slider,Four-seam Fastball
26483,744854,545121,656731,37,Four-seam Fastball,Splitter
26484,744854,578428,669022,30,Changeup,Four-seam Fastball
26485,744854,664056,669022,29,Slider,Four-seam Fastball
26486,744854,671277,656731,27,Four-seam Fastball,Curveball
26487,744854,657041,656731,25,Four-seam Fastball,Cutter
26488,744854,545121,656731,18,Curveball,Four-seam Fastball
26489,744854,624413,669022,15,Curveball,Curveball
26490,744854,516782,669022,9,Four-seam Fastball,Curveball
26491,744854,657041,656731,5,Four-seam Fastball,Four-seam Fastball
26492,744854,624413,669022,2,Slider,Four-seam Fastball
26493,744854,596019,669022,1,Four-seam Fastball,Four-seam Fastball
26494,747196,656305,623149,78,Four-seam Fastball,Four-seam Fastball
26495,747196,672275,623149,77,Four-seam Fastball,Four-seam Fastball
26496,747196,642731,623149,76,Sweeper,Sweeper
26497,747196,606466,573124,74,Sweeper,Sinker
26498,747196,677942,573124,72,Sinker,Sweeper
26499,747196,671218,686826,71,Four-seam Fastball,Four-seam Fastball
26500,747196,573262,686826,70,Four-seam Fastball,Changeup
26501,747196,689172,686826,69,Changeup,Changeup
26502,747196,553993,592426,64,Four-seam Fastball,Slider
26503,747196,666971,592426,61,Slider,Slider
26504,747196,677942,592426,57,Slider,Slider
26505,747196,672275,679885,55,Splitter,Sinker
26506,747196,671218,679885,53,Sinker,Sinker
26507,747196,682641,679885,52,Slider,Sinker
26508,747196,545341,690986,49,Changeup,Four-seam Fastball
26509,747196,572233,690986,44,Four-seam Fastball,Four-seam Fastball
26510,747196,666971,690986,43,Changeup,Four-seam Fastball
26511,747196,672515,690986,42,Changeup,Four-seam Fastball
26512,747196,656305,656464,40,Sinker,Sinker
26513,747196,642731,656464,38,Slider,Sinker
26514,747196,682641,686796,36,Changeup,Changeup
26515,747196,669477,686796,35,Changeup,Cutter
26516,747196,677942,690986,33,Changeup,Changeup
26517,747196,664983,690986,32,Slurve,Changeup
26518,747196,553993,690986,31,Changeup,Slurve
26519,747196,624585,686796,27,Changeup,Cutter
26520,747196,672515,690986,23,Changeup,Changeup
26521,747196,664983,690986,19,Four-seam Fastball,Slurve
26522,747196,672275,686796,18,Cutter,Changeup
26523,747196,572233,690986,13,Four-seam Fastball,Changeup
26524,747196,527038,686796,10,Changeup,Cutter
26525,747196,624424,686796,8,Sinker,Sweeper
26526,747196,672275,686796,3,Changeup,Cutter
26527,747196,642731,686796,2,Four-seam Fastball,Cutter
26528,746949,666152,445926,72,Cutter,Changeup
26529,746949,665839,445926,71,Changeup,Changeup
26530,746949,663586,502624,70,Sweeper,Changeup
26531,746949,671739,502624,69,Changeup,Changeup
26532,746949,672284,502624,66,Changeup,Changeup
26533,746949,594807,502624,65,Sweeper,Changeup
26534,746949,621566,502624,59,Changeup,Cutter
26535,746949,542303,502624,58,Four-seam Fastball,Sweeper
26536,746949,680776,608331,57,Four-seam Fastball,Changeup
26537,746949,606115,502624,52,Cutter,Sweeper
26538,746949,669221,502624,51,Sweeper,Sweeper
26539,746949,666915,608331,50,Curveball,Four-seam Fastball
26540,746949,642197,608331,48,Slider,Four-seam Fastball
26541,746949,663586,676710,41,Cutter,Four-seam Fastball
26542,746949,657136,608331,40,Cutter,Curveball
26543,746949,657136,608331,27,Slider,Curveball
26544,746949,608701,608331,26,Changeup,Changeup
26545,746949,621566,676710,23,Cutter,Cutter
26546,746949,542303,676710,22,Cutter,Sweeper
26547,746949,680776,608331,21,Sinker,Curveball
26548,746949,678882,608331,20,Curveball,Four-seam Fastball
26549,746949,642086,608331,19,Cutter,Sinker
26550,746949,663586,676710,17,Four-seam Fastball,Cutter
26551,746949,671739,676710,16,Knuckle-curve,Cutter
26552,746949,646240,608331,12,Four-seam Fastball,Slider
26553,746949,669221,676710,11,Cutter,Cutter
26554,746949,645277,676710,8,Four-seam Fastball,Sweeper
26555,746949,657136,608331,6,Four-seam Fastball,Changeup
26556,746949,680776,608331,4,Sinker,Changeup
26557,746949,671739,676710,1,Cutter,Cutter
26558,746872,667452,593576,71,Four-seam Fastball,Splitter
26559,746872,693049,593576,70,Four-seam Fastball,Four-seam Fastball
26560,746872,672820,593576,69,Four-seam Fastball,Four-seam Fastball
26561,746872,621020,673929,68,Slider,Slider
26562,746872,666624,673929,65,Four-seam Fastball,Slider
26563,746872,664901,681432,62,Sweeper,Four-seam Fastball
26564,746872,657557,669713,56,Four-seam Fastball,Sweeper
26565,746872,667452,669713,53,Sweeper,Four-seam Fastball
26566,746872,621550,621383,51,Slider,Changeup
26567,746872,641355,605121,48,Slider,Slider
26568,746872,663538,605121,46,Slider,Slider
26569,746872,455117,668338,45,Sweeper,Sweeper
26570,746872,683737,623167,37,Changeup,Changeup
26571,746872,664023,623167,36,Four-seam Fastball,Curveball
26572,746872,657557,668338,35,Sweeper,Sweeper
26573,746872,673357,684007,34,Splitter,Splitter
26574,746872,683734,684007,33,Four-seam Fastball,Splitter
26575,746872,641355,623167,30,Four-seam Fastball,Curveball
26576,746872,673548,623167,29,Four-seam Fastball,Curveball
26577,746872,455117,684007,28,Four-seam Fastball,Four-seam Fastball
26578,746872,664901,684007,26,Splitter,Splitter
26579,746872,686676,684007,25,Splitter,Four-seam Fastball
26580,746872,621020,623167,17,Cutter,Cutter
26581,746872,667452,684007,16,Splitter,Four-seam Fastball
26582,746872,455117,684007,15,Splitter,Four-seam Fastball
26583,746872,672820,684007,14,Four-seam Fastball,Splitter
26584,746872,686676,684007,9,Splitter,Four-seam Fastball
26585,746872,641355,623167,7,Cutter,Curveball
26586,746872,663538,623167,5,Four-seam Fastball,Cutter
26587,746872,683734,684007,2,Four-seam Fastball,Four-seam Fastball
26588,746630,677951,661403,74,Slider,Cutter
26589,746630,672580,661403,73,Slider,Slider
26590,746630,592669,661403,71,Cutter,Cutter
26591,746630,677587,623433,70,Four-seam Fastball,Four-seam Fastball
26592,746630,624428,605130,67,Sinker,Curveball
26593,746630,679845,605130,66,Four-seam Fastball,Sinker
26594,746630,676369,605130,65,Slider,Slider
26595,746630,647304,672582,62,Sinker,Sinker
26596,746630,608070,669674,61,Curveball,Curveball
26597,746630,665926,669674,60,Slider,Four-seam Fastball
26598,746630,686823,607625,56,Cutter,Four-seam Fastball
26599,746630,521692,671922,55,Sweeper,Sweeper
26600,746630,686469,671922,54,Four-seam Fastball,Splitter
26601,746630,677951,671922,53,Four-seam Fastball,Four-seam Fastball
26602,746630,700932,607625,52,Changeup,Cutter
26603,746630,681807,607625,51,Four-seam Fastball,Four-seam Fastball
26604,746630,647304,607625,50,Curveball,Sweeper
26605,746630,641658,663474,48,Four-seam Fastball,Curveball
26606,746630,665926,607625,45,Curveball,Curveball
26607,746630,680757,607625,44,Sinker,Four-seam Fastball
26608,746630,624428,663474,40,Curveball,Four-seam Fastball
26609,746630,521692,663474,37,Slider,Four-seam Fastball
26610,746630,681807,607625,35,Sinker,Slurve
26611,746630,608070,607625,33,Four-seam Fastball,Curveball
26612,746630,665926,607625,32,Cutter,Splitter
26613,746630,641658,663474,27,Four-seam Fastball,Curveball
26614,746630,682177,607625,25,Sinker,Changeup
26615,746630,676369,663474,20,Slider,Curveball
26616,746630,641658,663474,15,Four-seam Fastball,Curveball
26617,746630,681807,607625,12,Slider,Slurve
26618,746630,521692,663474,7,Four-seam Fastball,Curveball
26619,746630,608070,607625,6,Four-seam Fastball,Cutter
